text,labels
Asalam u Alikum Friends..me ye phone 1 month say use kar raha hun ye me ap ko truly bata raha hun ke ye phone acha.Me nay high graphic is me game play ki hai and ye zara b heat nai hau. Honestly speaking ye acha phone hai. Battry timing on wifi+gaming 8 hours and normal use 2 din nikal jate hain. Camera ke bare me i dont know in detail but portrait mode is not working very well. Bas meri nazar me cameras ok hain. Charging time 2 hours me full ho jata hai almost. Maze ki bat ye ke phone ji full skin change ho jati hai without any launcher.Overall phone boht achi hai or Premium Design hai is ka..,Neu
 mobile par camera result ni acha infinix zero 5 k mulably me ni acha rat ko to 2no camera ka bht bkwas result ata ha fake fake pics lagti han to mera opinion yehe ha k ap infinix ko prefer kro Huawei waly bs apny nam k pas kap ry han,Neg
Bhai logo gold mate 10 lite 27500 ka market see mil raha ha and prize b ha difrent with 15 month ki warenty airlink walo ki Jo k kisi Kam ki nai jitne b add lgay ha Jo khty ha warranty start hone me 1 month ha asal me warranty 15 month ki ati ha or uper see ye likh dyty ha 28000 ka dyna ha online lyne see bhtet market see lain 24000 k qareeb mil jata ha 13 month ki warranty ma and eazy ho k chk b ho jata ha AP b save or AP ki amount b save agay AP ki marzi,Neu
Agr koi bhai Faisalabad me mate 10 lite jis me front py flesh light ho with wrnty ho tu please contact me 03134600700,Neu
Bakwas set ha. 3 months me Speaker khrab Hua me ne company beja thek ho k jb me ne estemal keya to 20 din bad pher wahi masla. Right corner ko hath say Marain to network chala jata ha. Battery b screen k hesab sy kam ha. 10 hazar es set k sath de k me ne Samsung j7 pro 64 GB lya. Ap Nuqsan sy bacho chini product ha,Neg
Amir sb lagta hai ap ye set use nae kr rahay bs kisi se sun k opinion post kr di hai. Main ye set 4 nov 17 se use kr raha hun aur daily full charge k baad 4 se5 ghantay 4g use krta hun aur shaam ko phr 35 ya 30 % pay charging pay laga daita hun aur OTG pay main 32gb usb use krta hun ap kaisay keh rahay ho k support nae krta??? Aur rahi baat back ki to 3 mah hard cover use krnay se meray set pay 1 b scratch ya koi fade dot nae aya. Please exact opinion hi post kia karain. Yahi sb daikh k to log set decide krtay hain. Jazak ALLAH.,Neu
Bhai iski battery timing kaisi ha plzz btao gar koi use kerha ha to mana ya lana ha my no 03241496028,Neu
"As Salam Alekum, Please koi guide karay k ye phone kaisa hay, i mean using mai battary timing mai kaisa hay,....? Battary kitna time nikalti hay,.. better you can send message on ehsanramzan_6@yahoo.com or on +92-300-4758912",Neu
Bhai mobile ok hai koi issu nai but is k battrt performance gandi hai 4g par 5 gantay battri ful karte waqat 3 gantay se b seyada waqat laita hai aur koi issu nai hai,Neu
Mra blue h. Ap Allah ka nam la kr mbl use kro. Sara Age apko shak ha to ksi shop pr check krwa lo. Usa bolo check kro screen khrb to nhi h. Wsa screen blur nhi hni chahia,Neu
Bhai ye mob market se 28000 ka pin pak mil raha ha 15 month ki warrenty me or yah log 3 month chala k khte ha abi kal lya ha warrenty start nai hoi halkay warenty15 month ki ati ha or inho ne 26000 ka likha howa ha pin pak lain 28000 ka sath me prize b dy rahay ha,Neu
Assalam o aulikum kase hai sb yr kbhi pehal paisa na bejna kisi ko kunka log paisa la kr phir cell nahi send kartha,Neu
Kal me mate 10 lite purshase Karen market gaya toh waha mostly handsets per white color k dots dekhe Jesse un ka color utar raha ho specially on black color....kya koi bata sakta ha k is ka color waqai me utar jata ha?,Neu
Nice phone. Camera superb. Jo log bol rhay k battery kaam sy bhai pahlay use kr k dakh lo. Screen brightnes ka bhi koi issue nhi. Logo ko use karna aata nhi aur shor machana shoro kr dyty hy. 15 din sy use kar raha hu mhjhy tu koi masla nhi aya. Aur log tu samsung ka mobile mkt ma ata bhi nhi pahlay sy sale karna shuru kar dyty hy. Aur us ma kafi fake bhi hoty hy. Kindly logo ko miss guide may karay. Aur ap ki 28 tak ki range hy tu. Go for it. Blue ma bohat pretty lug rha hy mate 10 lite.,Neu
"Yeh set buhat he zabardast hai. iska look, Display, Grphics, Camera results ets, har cheez zabardast hai.",Pos
huawei mate 10 lite maine liya hai sub se major issue jo discuss ho ra battery ka to ye charge b jaldi karta hai or timing buhat achi hai 30 hazar ki range main ye mobile buhat acha hai buhat zada acha hai main sub ko zati tor pe huawei k models main yahi model suggest karon ga.thanks,Pos
"AOA,, Mgy Koi Bhai Yh Bta Skata K Low Light Selfie Mai Eski Camera performance kaisye hy?? Jazak Allah",Neu
"100 baton ki aik baat., ye phone bohat acha hai is  price range.! No comparison.....",Pos
"A.o.A, frndz main ne ye set saturday 4-11-2017 ko purchase kya hy. Bohat hi acha set hy. 30,000 ki range main ye aik zabardast smart phone. front & back camera bohat hi zabardast hy. bohat achi performance hy iski. battery bhi taqriban 2 hours main full charge hojati hy. agar ap battery ki performance achi chahtay hain to usay kabhi full charge na karo. battery ko 10% se neechay na any dain or 85% se oper charge na kare. befikar hokar ye phone purchase kar lain. Ram b achi hai or display b awesome hai.. Plz isko samsung k 80000 walay phone se compare na kre.. 30000 me yh sb phones me aawla hai.. Thanks",Pos
Bhai oppo ka bs camera thk baki set fazool han mary pas oppo f3 gold color ma 1 month pahly liya ab 6000 los ho rha mane ab huawei mate 10 lite lana huawei is best,Neu
Nouman kbi huawei set use bi kiya hai jo slow ho jata.oppo ky rishtadar lgta tm hahaha.,Neg
ye phone 6 month bad slow ho jaty han...oppo best ha aur uski re sale bi ha..nuksan nai hota us ma..,Neu
Ye nhi ki sheikhupura se itni ka hia Har jiga se itni ka mile ga inshallah ap ko 27000 ya last 27500 tk new Diba pack mile ga,Neu
Agar koi sialkot me sale karna chahta he mate 10 lite tu is number par rabta kare 03338688013.,Neu
Bhut hi acha phone hy or specially cameras or battery or net me b fast hy good phone,Pos
A.o.A hi frndz kal hi mate 10 lite lia hy bohat hi zabrdast hy oppo f3 use ker raha tha .huawei k agy oppo kuch bhi nai mera mushwra hy oppo na lo huawei best hy.batry timing bohat hi achi hy camera rzult bhi boht acha hy.,Pos
kia market may blue clr may available hy?,Neu
Ye mate 10 lite main koi problem to nahi araha jo itny log sale karahy hain....??? Plz guide me i wanna buy 03219177087,Neu
Mujhe smjh nai arahi k log itni high prices kun lga rhy ha jb k market k hisaab se ye rates bohat hi zyada ha thora zyada smjh b ata but this is too muchhhh jagoooo sb lalchi kun hogy hooo,Neu
"Aoa, Yar koi bta sakta hy k Huawei m nova 3i ,, mate 10 lite yaa mate 20 lite in 3no m se used krny m Kon sa a6aa mbl hy , m is waqat dabble mind ho gya hu, kuch samaj nai a rha Kon sa mbl use krny m best hy ,, plzzz guide me , contact no 0334-4263007",Neu
yar yahan kuch log kafi zyada prices bta rhy han halan k huawei mate 10 lite new 27000 or kisi jga 26000 ka b mil rha hy.kuch jitni price yahan comments main likh rhy han in sy 2nd hand lainy sy bahtr hy bnda new ly ly.kindly friends reasonable price likha krain ta k log afford kr skain or ap ki b cheezain sale ho skain.,Neu
Overall zabrdast ... aur kuch nhi... Huawei love,Pos
AoA Bro koi bta sakta hn k mate 10 lite kaisa mobile hn bettery time or speed kaisi hn pls contact py bta dy 03084133360,Neu
totally galat keh rahe hain is set mai koi masla nahi hai mujhe 20-days ho gay use karte sirf camera is not live up to the mark baqi sub perfect hai,Neu
Yar mein na suna ha ya phone Jaldi heat Up Ho jata ha mein na lena ha New Box pack please mujha sahi batana sb,Neu
Bhai log ya bakwas phone ha ap camre sy 1hour video banao aur dekhna hot ho jata kuch ni open hota facebook b ghatiya fone ha ap chak kr skty kise dost k pas ha to aur dusra masla ya fone VR spoter ni ha 27200 real price ha koi aur buy kro,Neg
mate10 lite so cool.mainy leya hai battry bhi achi hai kafi timing day rhi hai our s8 edge our note8 ka mutbadil hai ye set,Pos
Dosto Jis ne mate 10 lite lena hai chup kr k lelo kisi ki na suno.. Best phone hai is range me.. Oppo f5 jo lena chahta hai wo apne pese barbard kre ga,Neu
friends jin logo ke oqat iss awesome set mate 10 lite ko daykhne ke b nahi yai wahi loog hian jo yaha aa ker logo ko misguide ker rahe hian friends jis jis ne yai set leya hai mian un k moh se tareef he suni hai mian khud use ker raha ho yai set everything is perfect device mate 10 lite,Neu
Best phone plz do not misguide people koi ussue nhe ha i have oppo A57 and oppo F3 also galaxy A5 main apne phones sale nhe krta hotaa but plz misguide mat kro logo ko set fault free ha battery b fit ha oppo sy acha lga mje smooth ha and hands main thek sy grip ati ha perfect phone ha 30 thousand ke range main i love it,Neu
Dosto ye set mene market se pata kiya hai 28000 fainal kaha our mene ese month Lena hai plz ap batao ki j7 2016 se acha hai our es ki price kam huge ya itne rahe ge plz agar koi chala raha hai to help me whatsapp 03003665666,Neu
Dears mery pass OPPO F3 hy abhi 10 din pehly lia hy bohat achy set hy bt me Huawei Mate 10 lena chata hon agar koi bhai jo lahore me ho or Exchange karna chahta ho to pl Contact wid me RANA ZAHID SADDIQUE 03369900991,Neu
koi btay ga is m kon kon sa color hy agr blue hy to wo kahan sy mily ga? PLZZZZZZZZZZ tell me fast 03064933284,Neu
Best mobile agr es ke price 40000 b hote tu b best tha,Pos
Dosto koi btaye ga k yeh phone market main kis jga pe mil rha hai blue colour main aur kitny ka mil rha hai ? Faisalabad aur Lahore main,Neu
Bhai logo agar second 2mp cameras ne pixel ure zooming k leye work kertye hian to phir cameras per hand rakhne se view show q hota hai hala k usse off hona chahye oppo k Mobile f3 mian front per 2 cameras hian jo 16 mp ure 8 mp hai jo dono he work kertye hian 🤔,Neu
"plz koi frnd muje is mobile ki battery timing ka confirm batao , kia backup ja rha hai me honor 5x use kr rha hu , kia is ka battery backup 5x jitna hai ya pher us se kam hai ??? plz some serious person guide me mob- 320-4000442",Neu
Bettry timing bhot kam ha overall bhot best mobile ha camera display processor ram sub best ha,Neu
Imran bhai ap dusri camera ko check kar k dkho operat karti ha ya nh potrait photo nikaldo pechy wale 2mp camera p hath rakh k phr pta chal jaega wakai dusri camera work karti ha ya nh,Neu
Bhai jo 2nd cemray hain who just zooming k leye hotay hain aur capturing k leye main cemary use hotay hain taa k picture yaa vedio k pixcle demegge na hoon,Neu
"yar mera mate 10 lite chori hoagaya ha usky lia kia krna hoga ,trace ho skta ha kia. police complain ki ha . if anybody want to help #03432975726",Neu
Mate 10 lite dead cell ho Kisi k pass Tu rabta kar skta muje Tuch chahye original mate 10 lite Ka 03366073664,Neu
AOA Is mein koe shakk ni k set bohat piara ha. Every yhing is best but bettery charging is very very slow. Full honay mein 3:45 hours lagtay hain. Aur 60% bettery 3:30 hours mein khatam ho jati ha. 03218994796,Pos
Hello Friends Mery pass Huawei Mate 10 Lite in black color condition 10/10 warranty start from january 2018 if any one intersted to buy aur exchange with samsung c9 pro then contact me my fnf price is 28500 from lahore only 0305-4535686.UMAIR ALI,Neu
Koi dost mujhe btaye ga k Kya mate 10 lite ko update krny se es k camera k results Mai Kya tabdili ATI ha front or back camera Mai Kya tbdeli ATI ha. Only SMS no call pls 03006441509 03456441509,Neu
Mate lite 10 mobile Kamal ka ha is ki battery time bot acha ha hor charjaring both jaldi karta ha 2 gantay ma battery fully hor camera to bot he acha ha baki is k future bot achay han buss Kamal ka set ha 03446262572,Neu
ye jitne b 22k range wale apna set sale kar rahy hain sab se mene contact kia hai ye sab fraud hain in k chakar main mat ajana koi toba ka kehta hai jab kaho k lene ajaye to or city ka bol deta hai pher in se zara bach k bhai log,Neu
Yar kia fit cheez hy. Main huawei k mibiles ky khilaf tha but mate 10 lite impressed me.,Pos
Asslam o alaikom Koi bata sakta he k mate 10 pro kb aur kitny min launch hoga pakistan min ?,Neu
Yar kia yeh pakistan me agya hai ? Is ki price kia hai market me 128 and 64 gb ki koi bhai ko malom hon bata de plz,Neu
"Salam kuch Bhai keh rhy Hain k is sy better mate10 lite ly lo or kuch note8, or kuch keh rhy Hain Huawei technology main oper nhe ja rha mujhy lg RHA ha ap ke mloomat oper nhe ja the, mate10 pro main world 1st 1.6f biggest appurture dual leica camera ha, us k baad world 1st 12 core GPU ha, world 1st AI based processor ha or world 1st object recognition camera ha mobile main is k baad world ke 1st battery just TUV Germany NY end to end safety ka certificate dia ha or hmary 3rd world k Pakistani Bhai keh rhy Hain is sy better mate10 lite ha! O Bhai thorhi research khud bhe KR Lea kro. Note8 k edge ke waja sy us ke screen girny sy asani sy toot jati ha Jo k 40000 ke dalti ha new, jb k mate10 pro py 6 month ke breakage warranty ha free change for 1 time breaking.",Neu
huwei mate 10 lkin is ki etnye qemat bahot zyada hi,Neu
Isay acha banda note 8 le le market b hai aur stylus b hai aur agar mate 10 pro hi lena hai tu phr mate 10 lite isay acha hai.no doubt huawei acha hai but time k sath khud ko upgrade nai kr rha like bs mobile ka fast aur space zayada hona bht nai hota,Neu
Agar 6GB RAM hor 128ROM ho too price  kaha tak ha,Neu
Sab bhai fraud sy bchy ye Mohammad wala comment is ki example ha .ye sab international number whatsup chat waly paisy ly k kha jatay ha koe mobile nae daity..ye sab fraudye hain..ake shipping krty ha bluewavecourin.com etc jo k on ground exsit hi nae krti... Ye log unrealistic prices dy k aplogo k attract krty ha jistaraah shikari apny shikar ko attract krta ha..is lye apny aap ko safe kro.. dua bhatti sada,Neu
Mein ne 09-01-2018 ko mate10 purchase kia hae its a very good machine i like it very much,Pos
Bohat khubsurat hai ye phone ,Pos
Assalamo Alaikum sb dosto ko Huawei Mate 10 Pro 16 October ko release ho jay ga.,Neu
Ye mobile bohat acha hai ,Pos
Yeh phone bht acha hai latest android 8.0 Plz tell the release date in Pakistan,Pos
mene Mate 10 lia bt pora office staff and frnds keh rhy k Mate 10 r Mate 10 lite me loi difference ni.. Is it true??,Neu
At least display Amoled hona chahiye tha. Kuch na kuch kami reh jati ha companies se,Neu
Bohat acha mobile hai ma 2 din say use kr raha hn boht acha hai ma satisfy hn huawei se,Pos
"Boht Acha Set Hai Huawei Mate 10,",Pos
Boht acha  mobile huawei mate 10 hai,Pos
Abdur Rehman Bhai Samsung C9 pro kitny ka do gy???,Neu
I love it Huawei mate 10.,Pos
G bilkul bohat acha hai ye mobile,Pos
"bohat acha or khubsurat cell hai muje boht passand aya hai, I hope huawei mate 10 release  octuober 2017 ko ho ga ",Pos
kamal ka phone hy 80 sy km ni hoga bhai log,Pos
"Boht Acha Set Hai Huawei Mate 10,",Pos
Ye kab aa raha h pak me me to mate 7 se hi use kar raha hon mate 8 b use kar chuka h ab mate 9 use kar raha h hon or next mate 10 insha Allah,Neu
Ye model bohot piyara ha aur price b 60000 ka pas honi cheya ye model October 26 2017 ko a raha ha,Pos
beautiful mobile,Pos
Yar Ye Mobile KB launch Hoga Bht Acha Mobile Ha Yar,Pos
WoW... Kia Mobile hy... Amazing!!!!,Pos
AoA koe bhee ya btay Ga k mate 10 MA pie version update ho jata ha ya nhe agar ho jata ha to kasa?,Neu
Abid bhai apna kindly number complete send krn.. ya contact me 0301-6754101,Neu
"main mate 10 lite kharidna chah raha hon. Please Suggest Me K Kesa Mobile Hy Yeh? Battery, Camera, Held TO Nai Hota?",Neu
kya isme screen slide ka option hain..jaise Samsung me hain..,Neu
Ma ye phone november se use kr raha hn bettary timing bi boht achi hjai is ki amzaing mob hai ye.,Pos
Amazing phone yar main ne kal he liya hai zabardast camera fast charging screen resolution really outstanding 03005234654,Pos
agar yeh mobile kisi ke pass for sale hai to contacat kary please 03175809095,Neu
bro iski screen resolution zra check kro iphone max x jo kay 2 lacs 38 thousand ka hay wo bi mate 20 pro kay samnay kuch nai bht zabardast phone hay,Neu
mene buy krna hai ye pakistan me kb tk ye ay ga or agr aagya hai to kaha available hai or agr pakistan me nai ana to kaha se buy kru koi reply kr de mera mobile number 03228527531,Neu
Verry Nice And Best Mobile Main Use Kar Raha Hoon..Belgium Say import Karwaya Hai.Belgium Mein 1000Euros Price Hai,Pos
Mn ny Ya mob 1.45 mn lia ha or Pakistan mn iski price 1.30 tk hogi bad mn down ho jay gi. Mob har lehaz sy awesome ha. khas tor pr Camera ka jawab nahi ya set market mn booombb sabit hony wala ha bohot class ki chez bnai ha,Pos
Best  phone hai. Ma isy khareedna chahta hn kisi bi kimat pe. Amazing device.,Pos
"Bohat bura tab hai ye ,1 application bi run nahi karta hang ho jata hai , mene 17000 barbad kar diye , koi bhai ye tab na le",Neg
Agr koi glaxy note 8 ke badle ye de skta ha to bataye,Neu
Huawei Nova 3i ke price kia hai exp or Ager kisi ke pass hai to chalne main kesa hai Battery Timing kesi hai or Mate 10 lite Acha hai ya Nova 3i Plz Kuch Batain iske Bare main,Neu
